position of an individual particle
and kinetic energy of both 
for a two LJ particle system decaying to zero due to artificial drag

produced by LJ simulation (P350, exercise 4)

1/25/17

<data below>

0.000000E+0	3.799328E-2	1.600000E+0	6.315120E-2
1.000000E+0	3.652361E-2	1.000000E-3	6.132240E-2
2.000000E+0	3.508375E-2	2.200000E+3	5.952124E-2
3.000000E+0	3.367367E-2	-2.000000E-1	5.774770E-2
4.000000E+0	3.229331E-2	0.000000E+0	5.600176E-2
5.000000E+0	3.094264E-2	0.000000E+0	5.428340E-2
6.000000E+0	2.962163E-2	0.000000E+0	5.259260E-2
7.000000E+0	2.833021E-2	0.000000E+0	5.092932E-2
8.000000E+0	2.706835E-2	0.000000E+0	4.929355E-2
9.000000E+0	2.583602E-2	0.000000E+0	4.768526E-2
1.000000E+1	2.463315E-2	0.000000E+0	4.610443E-2
1.100000E+1	2.345971E-2	0.000000E+0	4.455102E-2
1.200000E+1	2.231564E-2	0.000000E+0	4.302500E-2
1.300000E+1	2.120091E-2	0.000000E+0	4.152636E-2
1.400000E+1	2.011545E-2	0.000000E+0	4.005505E-2
1.500000E+1	1.905924E-2	0.000000E+0	3.861105E-2
1.600000E+1	1.803219E-2	0.000000E+0	3.719433E-2
1.700000E+1	1.703428E-2	0.000000E+0	3.580484E-2
1.800000E+1	1.606544E-2	0.000000E+0	3.444257E-2
1.900000E+1	1.512564E-2	0.000000E+0	3.310747E-2
2.000000E+1	1.421480E-2	0.000000E+0	3.179951E-2
2.100000E+1	1.333287E-2	0.000000E+0	3.051866E-2
2.200000E+1	1.247980E-2	0.000000E+0	2.926487E-2
2.300000E+1	1.165555E-2	0.000000E+0	2.803811E-2
2.400000E+1	1.086004E-2	0.000000E+0	2.683834E-2
2.500000E+1	1.009321E-2	0.000000E+0	2.566553E-2
2.600000E+1	9.355020E-3	0.000000E+0	2.451963E-2
2.700000E+1	8.645401E-3	0.000000E+0	2.340060E-2
2.800000E+1	7.964285E-3	0.000000E+0	2.230840E-2
2.900000E+1	7.311625E-3	0.000000E+0	2.124299E-2
3.000000E+1	6.687350E-3	0.000000E+0	2.020432E-2
3.100000E+1	6.091401E-3	0.000000E+0	1.919236E-2
3.200000E+1	5.523713E-3	0.000000E+0	1.820705E-2
3.300000E+1	4.984221E-3	0.000000E+0	1.724835E-2
3.400000E+1	4.472862E-3	0.000000E+0	1.631622E-2
3.500000E+1	3.989569E-3	0.000000E+0	1.541061E-2
3.600000E+1	3.534276E-3	0.000000E+0	1.453146E-2
3.700000E+1	3.106915E-3	0.000000E+0	1.367874E-2
3.800000E+1	2.707418E-3	0.000000E+0	1.285239E-2
3.900000E+1	2.335716E-3	0.000000E+0	1.205236E-2
4.000000E+1	1.991740E-3	0.000000E+0	1.127861E-2
4.100000E+1	1.675419E-3	0.000000E+0	1.053107E-2
