This file contains tempetature and power data.

<data below>

T		p

2.000001E+1	1.000000E+0
2.000614E+1	0.000000E+0
2.002447E+1	9.981673E-1
2.009158E+1	9.932888E-1
2.029883E+1	9.792752E-1
2.065638E+1	9.642443E-1
2.109984E+1	9.556545E-1
2.168718E+1	9.412662E-1
2.240173E+1	9.285443E-1
2.314747E+1	9.254265E-1
2.388660E+1	9.260869E-1
2.461354E+1	9.273055E-1
2.532250E+1	9.291047E-1
